Gene Symbol,Ensembl ID,Pvalue,LogFC,Dataset,Accession,Tissue,origem
SLC2A3,ENSG00000059804,	1.76812757070493e-33,	-12.1136043999025,,,,Izar_Macrophages.csv
STARD13,ENSG00000133121,	0.0015627411490686,	-12.3609047100549,,,,Izar_Macrophages.csv
TBXAS1,ENSG00000059377,	4.71532453098012e-60,	-14.991986133615,,,,Izar_Macrophages.csv
TFEC,ENSG00000105967,	1.20756569722025e-13,	-16.50854181703,,,,Izar_Macrophages.csv
UBE2E2,ENSG00000182247,	1.7250161529062e-103,	-19.3565879082619,,,,Izar_Macrophages.csv
AC020656.1,AC020656.1,0,	-24.8531608639612,,,,Kropski_Macrophages.csv
ACTB,ENSG00000075624,0,	149.768586330277,,,,Kropski_Macrophages.csv
APOC1,ENSG00000130208,	2.38403782196006e-63,	265.083467252099,,,,Kropski_Macrophages.csv
AREG,ENSG00000109321,0,	73.99493560471,,,,Kropski_Macrophages.csv
C1QA,ENSG00000173372,0,	-17.4050033417391,,,,Kropski_Macrophages.csv
CCL18,ENSG00000275385,	2.62627382337628e-89,	92.0288352556913,,,,Kropski_Macrophages.csv
CCL4,ENSG00000275302,	2.25441907394e-108,	102.793177995466,,,,Kropski_Macrophages.csv
CCL4L2,ENSG00000276070,	1.9334586108305e-94,	92.7634448357561,,,,Kropski_Macrophages.csv
CD52,ENSG00000169442,0,	-16.0167226082985,,,,Kropski_Macrophages.csv
CD74,ENSG00000019582,	2.4857883954916697e-11,	162.966678309628,,,,Kropski_Macrophages.csv
CST3,ENSG00000101439,	1.06334242776568e-107,	236.221027001759,,,,Kropski_Macrophages.csv
CSTB,ENSG00000160213,	1.45506092894703e-26,	53.0333185935492,,,,Kropski_Macrophages.csv
CTSD,ENSG00000117984,	2.11727563758423e-71,	50.1207671147118,,,,Kropski_Macrophages.csv
CTSL,ENSG00000135047,	1.2907068825055402e-15,	49.9074087013394,,,,Kropski_Macrophages.csv
EEF1A1,ENSG00000156508,	1.74037684086559e-20,	47.4194852822172,,,,Kropski_Macrophages.csv
FABP5,ENSG00000164687,	4.99111023996554e-12,	64.393089438554,,,,Kropski_Macrophages.csv
FOS,ENSG00000170345,	6.09912380327628e-220,	75.9638753641552,,,,Kropski_Macrophages.csv
FTH1,ENSG00000167996,0,	-95.5206420982235,,,,Kropski_Macrophages.csv
H2AFZ,H2AFZ,	1.20515972080447e-57,	42.5964709727375,,,,Kropski_Macrophages.csv
HLA-C,ENSG00000204525,0,	-17.5606195127022,,,,Kropski_Macrophages.csv
HLA-DPA1,ENSG00000231389,	1.79209727219566e-16,	51.5013168691742,,,,Kropski_Macrophages.csv
HLA-DRB1,ENSG00000196126,	7.8595788155839e-132,	72.7577816077429,,,,Kropski_Macrophages.csv
IFI27,ENSG00000165949,0,	-34.4162565397679,,,,Kropski_Macrophages.csv
IFI30,ENSG00000216490,0,	133.750976976335,,,,Kropski_Macrophages.csv
IGLV3-19,ENSG00000211663,	6.0943980398517e-178,	821.083547183612,,,,Kropski_Macrophages.csv
ISG15,ENSG00000187608,0,	-44.8354383415034,,,,Kropski_Macrophages.csv
JUN,ENSG00000177606,	9.27942072204713e-06,	58.241417717256,,,,Kropski_Macrophages.csv
LYZ,ENSG00000090382,	8.19307558198587e-64,	-59.0008181744727,,,,Kropski_Macrophages.csv
MSR1,ENSG00000038945,0,	-23.3413404278947,,,,Kropski_Macrophages.csv
MT-CO1,ENSG00000198804,	3.12380729228793e-180,	87.7271446341189,,,,Kropski_Macrophages.csv
MT-CO2,ENSG00000198712,	5.91784409367587e-159,	67.5043446081789,,,,Kropski_Macrophages.csv
MT-ND2,ENSG00000198763,0,	-58.8198652308625,,,,Kropski_Macrophages.csv
MT-ND4,ENSG00000198886,	5.905052210765751e-152,	-16.3415903312238,,,,Kropski_Macrophages.csv
MT2A,ENSG00000125148,	1.36822925200326e-253,	230.458080279785,,,,Kropski_Macrophages.csv
RPL21,ENSG00000122026,0,	-22.7993622871758,,,,Kropski_Macrophages.csv
RPL39,ENSG00000198918,0,	51.3044523201602,,,,Kropski_Macrophages.csv
RPL41,ENSG00000229117,0,	-22.3721403898444,,,,Kropski_Macrophages.csv
S100A10,ENSG00000197747,	8.67871055535394e-305,	76.6729340457113,,,,Kropski_Macrophages.csv
S100A8,ENSG00000143546,	2.8586612403213094e-176,	250.726637676113,,,,Kropski_Macrophages.csv
SCGB1A1,ENSG00000149021,	2.88079063795159e-162,	-26.270825151895,,,,Kropski_Macrophages.csv
SCGB3A1,ENSG00000161055,	1.5262417434363302e-45,	-102.733434239595,,,,Kropski_Macrophages.csv
SFTPC,ENSG00000168484,	9.6835256609268e-249,	294.007464804401,,,,Kropski_Macrophages.csv
TIMP1,ENSG00000102265,	4.0307910991924e-163,	62.1589466909429,,,,Kropski_Macrophages.csv
TMSB4X,ENSG00000205542,0,	-130.133067917105,,,,Kropski_Macrophages.csv
TXN,ENSG00000136810,	1.05727578411715e-24,	94.6505183408613,,,,Kropski_Macrophages.csv
ACTB,ENSG00000075624,	2.95125399668927e-271,	105.461295468398,,,,Xu_Macrophages.csv
ADM,ENSG00000148926,0,	119.184844040105,,,,Xu_Macrophages.csv
APOC1,ENSG00000130208,0,	-28.7354799314716,,,,Xu_Macrophages.csv
APOE,ENSG00000130203,0,	183.366941304166,,,,Xu_Macrophages.csv
B2M,ENSG00000166710,	2.1339458829107203e-09,	-66.0362565986361,,,,Xu_Macrophages.csv
C15orf48,ENSG00000166920,0,	107.047050647328,,,,Xu_Macrophages.csv
C1QB,ENSG00000173369,0,	-57.3845229937688,,,,Xu_Macrophages.csv
C1QC,ENSG00000159189,0,	-39.8430286890774,,,,Xu_Macrophages.csv
CCL2,ENSG00000108691,0,	470.426305474091,,,,Xu_Macrophages.csv
CCL3,ENSG00000277632,0,	232.416850585377,,,,Xu_Macrophages.csv
CCL3L1,CCL3L1,0,	724.100988519104,,,,Xu_Macrophages.csv
CCL4,ENSG00000275302,	2.44147048145844e-135,	183.792736734569,,,,Xu_Macrophages.csv
CCL4L2,ENSG00000276070,0,	762.733903439845,,,,Xu_Macrophages.csv
CD52,ENSG00000169442,0,	-21.4311996940492,,,,Xu_Macrophages.csv
CEBPB,ENSG00000172216,0,	153.042446971325,,,,Xu_Macrophages.csv
CST3,ENSG00000101439,0,	279.51902345739,,,,Xu_Macrophages.csv
CSTB,ENSG00000160213,	0.0081229288208987,	159.53541106284,,,,Xu_Macrophages.csv
CTSD,ENSG00000117984,	2.30790412052135e-77,	186.251350354462,,,,Xu_Macrophages.csv
CXCL8,ENSG00000169429,0,inf,,,,Xu_Macrophages.csv
EREG,ENSG00000124882,0,	132.237012227802,,,,Xu_Macrophages.csv
FABP5,ENSG00000164687,	1.51477236869657e-182,	149.481312514837,,,,Xu_Macrophages.csv
FOS,ENSG00000170345,0,	163.100268389437,,,,Xu_Macrophages.csv
FTH1,ENSG00000167996,	1.45811480631447e-11,	463.249713637231,,,,Xu_Macrophages.csv
FTL,ENSG00000087086,	6.16193377846107e-146,inf,,,,Xu_Macrophages.csv
G0S2,ENSG00000123689,0,	235.648468623642,,,,Xu_Macrophages.csv
GPX3,ENSG00000211445,0,	-24.2859007435939,,,,Xu_Macrophages.csv
GRN,ENSG00000030582,0,	-36.9423233945677,,,,Xu_Macrophages.csv
H3F3B,H3F3B,0,	192.003796048803,,,,Xu_Macrophages.csv
HLA-DRB1,ENSG00000196126,0,	-88.6454843742175,,,,Xu_Macrophages.csv
HMOX1,ENSG00000100292,0,	135.746963784519,,,,Xu_Macrophages.csv
HSP90AA1,ENSG00000080824,	9.866822903806513e-14,	234.154891971842,,,,Xu_Macrophages.csv
HSPA1A,ENSG00000204389,	1.11318858014226e-10,	176.126000970705,,,,Xu_Macrophages.csv
HSPA1B,ENSG00000204388,	2.81107159364972e-54,	170.012732344407,,,,Xu_Macrophages.csv
HSPA5,ENSG00000044574,	7.88098424443537e-63,	217.411462087538,,,,Xu_Macrophages.csv
IFI27,ENSG00000165949,0,	-49.0236691490819,,,,Xu_Macrophages.csv
IGKC,ENSG00000211592,0,inf,,,,Xu_Macrophages.csv
ISG15,ENSG00000187608,0,	115.560208944218,,,,Xu_Macrophages.csv
MT-CO1,ENSG00000198804,	1.73030312547049e-08,	127.101769280539,,,,Xu_Macrophages.csv
MT-ND2,ENSG00000198763,0,	-161.437238905336,,,,Xu_Macrophages.csv
MT2A,ENSG00000125148,	1.23751089943034e-277,	458.921628676918,,,,Xu_Macrophages.csv
NAMPT,ENSG00000105835,0,	142.93234508696,,,,Xu_Macrophages.csv
NEAT1,ENSG00000245532,0,	572.894357672495,,,,Xu_Macrophages.csv
NFKBIA,ENSG00000100906,0,	144.370196849045,,,,Xu_Macrophages.csv
NPC2,ENSG00000119655,	1.63282200453374e-19,	-34.0508815798307,,,,Xu_Macrophages.csv
RPL21,ENSG00000122026,0,	-43.5275836242338,,,,Xu_Macrophages.csv
RPL34,ENSG00000109475,0,	-21.5663560743617,,,,Xu_Macrophages.csv
RPL39,ENSG00000198918,	2.29967070567058e-107,	-38.8081604288916,,,,Xu_Macrophages.csv
S100A12,ENSG00000163221,0,	312.858448371959,,,,Xu_Macrophages.csv
S100A6,ENSG00000197956,0,	-38.8017548152672,,,,Xu_Macrophages.csv
S100A8,ENSG00000143546,0,inf,,,,Xu_Macrophages.csv
S100A9,ENSG00000163220,0,	746.017941813822,,,,Xu_Macrophages.csv
SAT1,ENSG00000130066,0,	142.971414699707,,,,Xu_Macrophages.csv
SCGB1A1,ENSG00000149021,0,	-24.3812100208842,,,,Xu_Macrophages.csv
SCGB3A2,ENSG00000164265,	2.26475969656079e-90,	-585.936900578367,,,,Xu_Macrophages.csv
SFTPC,ENSG00000168484,0,	-871.24268734283,,,,Xu_Macrophages.csv
SOD2,ENSG00000112096,0,	136.486227376503,,,,Xu_Macrophages.csv
SPP1,ENSG00000118785,0,	589.80096141824,,,,Xu_Macrophages.csv
SRGN,ENSG00000122862,0,	286.335951775679,,,,Xu_Macrophages.csv
TAGLN,ENSG00000149591,0,	-119.146132349563,,,,Xu_Macrophages.csv
TIMP1,ENSG00000102265,	4.91980197231153e-291,	-26.2599341027329,,,,Xu_Macrophages.csv
TPT1,ENSG00000133112,0,	131.37371372064,,,,Xu_Macrophages.csv
TXNIP,ENSG00000265972,	2.36087253845387e-22,	108.33698930805,,,,Xu_Macrophages.csv
AC092979.1,AC092979.1,	6.50660733152525e-22,	-13.2572543313885,,,,BOST_Mast.csv
ACTB,ENSG00000075624,	6.41404567820151e-108,	45.8495586348798,,,,BOST_Mast.csv
AKAP13,ENSG00000170776,	5.942787759655601e-32,	-23.1246169710047,,,,BOST_Mast.csv
AL163541.1,AL163541.1,	4.64020295621804e-11,	-20.0173581173225,,,,BOST_Mast.csv
AL355612.1,AL355612.1,	2.0055881123961503e-09,	-12.3280352629157,,,,BOST_Mast.csv
ANKRD28,ENSG00000206560,	0.0398657900954486,	-11.9645934266975,,,,BOST_Mast.csv
APOC1,ENSG00000130208,	1.33565249055327e-32,	42.9588700323011,,,,BOST_Mast.csv
ARID1B,ENSG00000049618,	7.70253735169922e-22,	-14.1260037460774,,,,BOST_Mast.csv
B2M,ENSG00000166710,	3.9792564439395803e-44,	43.4737633629009,,,,BOST_Mast.csv
CD69,ENSG00000110848,	9.414323009680093e-19,	25.199796007549,,,,BOST_Mast.csv
CHST11,ENSG00000171310,	6.700838603800551e-20,	-12.4082513271164,,,,BOST_Mast.csv
CPA3,ENSG00000163751,	7.63848424210894e-08,	60.3765859864855,,,,BOST_Mast.csv
CPM,ENSG00000135678,	5.428050705838109e-16,	-12.6942367935374,,,,BOST_Mast.csv
EEF1A1,ENSG00000156508,	8.540817433580642e-110,	26.8043040320837,,,,BOST_Mast.csv
ELL2,ENSG00000118985,	6.34490654248609e-06,	-13.133724567618,,,,BOST_Mast.csv
FER,ENSG00000151422,	1.1857748519407399e-28,	-15.4032781916811,,,,BOST_Mast.csv
FOS,ENSG00000170345,	1.42374312399348e-68,	56.6232920110126,,,,BOST_Mast.csv
FOXP1,ENSG00000114861,	1.1647622781040102e-19,	-12.6533158510692,,,,BOST_Mast.csv
FTH1,ENSG00000167996,	1.51468112022001e-42,	165.398979530277,,,,BOST_Mast.csv
FTL,ENSG00000087086,	1.86446671615397e-50,	115.252148480273,,,,BOST_Mast.csv
GATA2,ENSG00000179348,	6.01676443625789e-19,	26.4858318711968,,,,BOST_Mast.csv
H3F3B,H3F3B,	2.48568185384447e-65,	30.6190215129324,,,,BOST_Mast.csv
IER3,ENSG00000137331,	1.86985496195812e-45,	27.0314687208747,,,,BOST_Mast.csv
JUN,ENSG00000177606,	7.9648651191632e-83,	48.7049375235272,,,,BOST_Mast.csv
KIT,ENSG00000157404,	1.3763542944046601e-17,	-11.9058654866375,,,,BOST_Mast.csv
KLF6,ENSG00000067082,	4.18648061443567e-70,	23.2865607134105,,,,BOST_Mast.csv
LINC02147,ENSG00000249797,	2.02966179508089e-08,	-15.6604813805397,,,,BOST_Mast.csv
LMNA,ENSG00000160789,	1.80443075333327e-12,	-12.555889629187,,,,BOST_Mast.csv
LRMDA,ENSG00000148655,	6.798208557343379e-33,	-15.4718457454158,,,,BOST_Mast.csv
MALAT1,ENSG00000251562,	1.98140738303781e-24,	171.575135682465,,,,BOST_Mast.csv
MBNL1,ENSG00000152601,	3.58519320854036e-12,	-12.6304321171965,,,,BOST_Mast.csv
MT-ATP6,ENSG00000198899,	6.74758380898411e-50,	147.049127764532,,,,BOST_Mast.csv
MT-CO1,ENSG00000198804,	2.1302548918117295e-57,	148.475960035851,,,,BOST_Mast.csv
MT-CO2,ENSG00000198712,	2.48836210382117e-50,	100.882798141804,,,,BOST_Mast.csv
MT-CO3,ENSG00000198938,	2.0320649348922304e-60,	130.491850425774,,,,BOST_Mast.csv
MT-CYB,ENSG00000198727,	1.14428528667038e-77,	95.7006762336381,,,,BOST_Mast.csv
MT-ND2,ENSG00000198763,	1.33165730093107e-57,	76.7803715526468,,,,BOST_Mast.csv
MT-ND3,ENSG00000198840,	3.62292169541445e-42,	71.2704239673498,,,,BOST_Mast.csv
MT-ND4,ENSG00000198886,	9.24670749650449e-63,	76.546975447507,,,,BOST_Mast.csv
NDEL1,ENSG00000166579,	1.10142618075567e-05,	-16.8976444069429,,,,BOST_Mast.csv
NFKBIA,ENSG00000100906,	4.30909283314576e-63,	44.3220171254008,,,,BOST_Mast.csv
NTM,ENSG00000182667,	2.82665378594202e-22,	-120.836361672215,,,,BOST_Mast.csv
RGS1,ENSG00000090104,	2.97110568939163e-14,	26.2912661067189,,,,BOST_Mast.csv
RPL10,ENSG00000147403,	2.07946836560524e-100,	24.3340726516418,,,,BOST_Mast.csv
S100A11,ENSG00000163191,	8.216496331672309e-77,	22.7762061060535,,,,BOST_Mast.csv
SAT1,ENSG00000130066,	7.729367572763189e-33,	69.0268359114985,,,,BOST_Mast.csv
SLC24A3,ENSG00000185052,	6.13510374094772e-38,	-32.3249579338495,,,,BOST_Mast.csv
SMYD3,ENSG00000185420,	2.53755787343795e-27,	-27.0666645508392,,,,BOST_Mast.csv
SYTL3,ENSG00000164674,	2.86276414230962e-19,	-14.2589482901481,,,,BOST_Mast.csv
TMSB4X,ENSG00000205542,	2.60609006591565e-85,	32.9530355564922,,,,BOST_Mast.csv
TPSAB1,ENSG00000172236,	4.58311996174797e-52,	254.889283304536,,,,BOST_Mast.csv
TPSB2,ENSG00000197253,	2.11851466478448e-31,	171.217336818404,,,,BOST_Mast.csv
VIM,ENSG00000026025,	1.40718899146813e-55,	59.3903219165751,,,,BOST_Mast.csv
ZBTB20,ENSG00000181722,	2.85585807681159e-31,	-13.8218748985387,,,,BOST_Mast.csv
ANKRD28,ENSG00000206560,	4.77249609764814e-05,	-8.22663065896425,,,,Izar_Mast.csv
ANXA1,ENSG00000135046,	5.97896236423694e-19,	-8.23713587141312,,,,Izar_Mast.csv
BMP2K,ENSG00000138756,	3.63290097612482e-14,	10.453378735718,,,,Izar_Mast.csv
CACNA2D1,ENSG00000153956,	7.23777331027763e-06,	-20.2975507962408,,,,Izar_Mast.csv
CD44,ENSG00000026508,	2.5084241562926e-15,	-8.42143392210507,,,,Izar_Mast.csv
FMNL2,ENSG00000157827,	1.5108120926426102e-19,	9.54623681916875,,,,Izar_Mast.csv
JARID2,ENSG00000008083,	1.5851098387437e-09,	8.9621502767168,,,,Izar_Mast.csv
LPCAT2,ENSG00000087253,	2.16233204246902e-05,	-8.95572865116115,,,,Izar_Mast.csv
MALAT1,ENSG00000251562,	1.6115682900503896e-40,	37.2181829942489,,,,Izar_Mast.csv
MAML3,ENSG00000196782,	0.0009469038922801,	15.0174378522557,,,,Izar_Mast.csv
NEAT1,ENSG00000245532,	3.25787454655551e-22,	32.8832621720006,,,,Izar_Mast.csv
RANBP2,ENSG00000153201,	1.1643926263011e-14,	14.2070253272324,,,,Izar_Mast.csv
SLC24A3,ENSG00000185052,	1.33269959561269e-17,	20.4133333452453,,,,Izar_Mast.csv
ZNF331,ENSG00000130844,	9.49364114653836e-16,	-28.9061047426086,,,,Izar_Mast.csv
ANXA1,ENSG00000135046,	2.45078856825301e-08,	145.162215407438,,,,Xu_Mast.csv
AREG,ENSG00000109321,	0.0002367782596642,	142.303312397696,,,,Xu_Mast.csv
B2M,ENSG00000166710,	0.0389217677640712,	-56.787948486387,,,,Xu_Mast.csv
CPA3,ENSG00000163751,	9.13630713192356e-10,	123.206893597184,,,,Xu_Mast.csv
CXCL8,ENSG00000169429,	0.0056786299845093,	148.080380700675,,,,Xu_Mast.csv
CXCR4,ENSG00000121966,	0.040228907410939,	61.1788811558324,,,,Xu_Mast.csv
FOS,ENSG00000170345,	0.000493239496563,	130.684487961581,,,,Xu_Mast.csv
FTL,ENSG00000087086,	0.0076919677392363,	655.828723110742,,,,Xu_Mast.csv
H3F3B,H3F3B,	0.0015596415716776,	123.352816104773,,,,Xu_Mast.csv
HPGD,ENSG00000164120,	4.24547744468038e-06,	86.1764285186561,,,,Xu_Mast.csv
HSP90AA1,ENSG00000080824,	0.0028010765747931,	73.4967471113308,,,,Xu_Mast.csv
JUND,ENSG00000130522,	5.74088008672409e-10,	82.9497489043925,,,,Xu_Mast.csv
LYZ,ENSG00000090382,	1.34836718257823e-05,	116.880533350409,,,,Xu_Mast.csv
MALAT1,ENSG00000251562,	9.33691983240138e-06,inf,,,,Xu_Mast.csv
MT-ATP6,ENSG00000198899,	2.10900866706786e-05,	154.01966759097,,,,Xu_Mast.csv
MT-CO1,ENSG00000198804,	1.09812470849769e-05,	217.494482830177,,,,Xu_Mast.csv
MT-CO2,ENSG00000198712,	0.0004115779396543,	224.533517066546,,,,Xu_Mast.csv
MT-CO3,ENSG00000198938,	3.00074818564219e-07,	247.614905131211,,,,Xu_Mast.csv
MT-CYB,ENSG00000198727,	1.61894342402414e-06,	168.223730582862,,,,Xu_Mast.csv
MT-ND1,ENSG00000198888,	4.84065992533541e-06,	104.219589573721,,,,Xu_Mast.csv
MT-ND3,ENSG00000198840,	0.0001019659373002,	222.090806245883,,,,Xu_Mast.csv
MT-ND4,ENSG00000198886,	0.0037113942451742,	158.16823914199,,,,Xu_Mast.csv
NEAT1,ENSG00000245532,	1.06955828520534e-08,	154.992170622512,,,,Xu_Mast.csv
NFKBIA,ENSG00000100906,	3.89566467639935e-07,	73.0444508659012,,,,Xu_Mast.csv
RPL12,ENSG00000197958,	0.019550602055718,	-24.2468326314469,,,,Xu_Mast.csv
RPL13,ENSG00000167526,	0.004190543152763,	-39.2173040013325,,,,Xu_Mast.csv
RPL13A,ENSG00000142541,	2.61692533988318e-08,	-27.6330869021124,,,,Xu_Mast.csv
RPL21,ENSG00000122026,	8.361057585008139e-11,	-36.7920838193366,,,,Xu_Mast.csv
RPL31,ENSG00000071082,	3.33130774929053e-11,	-35.4706202993163,,,,Xu_Mast.csv
RPL34,ENSG00000109475,	3.07403728243776e-09,	-111.725331110564,,,,Xu_Mast.csv
RPL41,ENSG00000229117,	9.75324660584987e-08,	-23.9763685328998,,,,Xu_Mast.csv
RPL7,ENSG00000147604,	5.410330275299461e-09,	-40.3116117287006,,,,Xu_Mast.csv
RPS18,ENSG00000231500,	5.71812085660815e-08,	-39.9161077183177,,,,Xu_Mast.csv
RPS2,ENSG00000140988,	0.0002290557669097,	-31.9759210382067,,,,Xu_Mast.csv
RPS4X,ENSG00000198034,	4.16188220281793e-06,	-56.429346248141,,,,Xu_Mast.csv
RPS6,ENSG00000137154,	2.23798886332017e-05,	-32.2624980498513,,,,Xu_Mast.csv
RPS8,ENSG00000142937,	0.0054075984274921,	-34.8735982244661,,,,Xu_Mast.csv
S100A8,ENSG00000143546,	0.0003500104458109,	94.0560620156385,,,,Xu_Mast.csv
S100A9,ENSG00000163220,	0.0010309547679754,	99.5672811273795,,,,Xu_Mast.csv
SFTPC,ENSG00000168484,	1.02256763549914e-12,	77.3257938187756,,,,Xu_Mast.csv
SPP1,ENSG00000118785,	0.0231229451941336,	194.658124683956,,,,Xu_Mast.csv
SRGN,ENSG00000122862,	1.01323130658706e-06,	128.803266202795,,,,Xu_Mast.csv
TMSB4X,ENSG00000205542,	7.82178964380998e-06,	-66.8908065236573,,,,Xu_Mast.csv
TPSB2,ENSG00000197253,	0.0310529189807027,	364.46395384742,,,,Xu_Mast.csv
TPT1,ENSG00000133112,	1.30642176192086e-07,	61.507669338629,,,,Xu_Mast.csv
TUBA1A,ENSG00000167552,	2.13040431774356e-06,	72.9695608177937,,,,Xu_Mast.csv
VIM,ENSG00000026025,	1.9102859607563903e-09,	132.198340670094,,,,Xu_Mast.csv
ZFP36,ENSG00000128016,	2.4677322361473e-05,	63.7343262534746,,,,Xu_Mast.csv
AC105402.3,AC105402.3,0,	78.1478752145191,,,,Delorey_Monocytes.csv
ALCAM,ENSG00000170017,	8.90999975485976e-15,	-24.9089619006736,,,,Delorey_Monocytes.csv
ANKRD28,ENSG00000206560,	2.75625751528118e-271,	-33.9527550661281,,,,Delorey_Monocytes.csv
CAMK1D,ENSG00000183049,	1.83301062032846e-267,	-46.8464786092225,,,,Delorey_Monocytes.csv
DHFR,ENSG00000228716,0,	119.871093297621,,,,Delorey_Monocytes.csv
FP671120.1,FP671120.1,0,	89.5333577450026,,,,Delorey_Monocytes.csv
FTL,ENSG00000087086,0,	68.6214907618476,,,,Delorey_Monocytes.csv
GMDS,ENSG00000112699,	1.8528594767971304e-68,	-56.7608312817792,,,,Delorey_Monocytes.csv
HLA-DPB1,ENSG00000223865,	1.39561161457325e-257,	-18.1866599666992,,,,Delorey_Monocytes.csv
HSP90AA1,ENSG00000080824,0,	118.15106025794,,,,Delorey_Monocytes.csv
HSPH1,ENSG00000120694,0,	79.1912026045712,,,,Delorey_Monocytes.csv
INO80D,ENSG00000114933,0,	77.2253781945514,,,,Delorey_Monocytes.csv
LPP,ENSG00000145012,	1.85048628614649e-10,	-34.1318570621683,,,,Delorey_Monocytes.csv
MALAT1,ENSG00000251562,0,inf,,,,Delorey_Monocytes.csv
MT-ATP6,ENSG00000198899,	2.05254049296184e-284,	241.823951424074,,,,Delorey_Monocytes.csv
MT-CO1,ENSG00000198804,	3.57249496601781e-17,	190.279811377805,,,,Delorey_Monocytes.csv
MT-CO2,ENSG00000198712,	1.22365961729297e-237,	209.358835673918,,,,Delorey_Monocytes.csv
MT-CO3,ENSG00000198938,	5.23053369328712e-161,	318.675808882252,,,,Delorey_Monocytes.csv
MT-CYB,ENSG00000198727,	2.65678295150791e-164,	124.059995933072,,,,Delorey_Monocytes.csv
MT-ND1,ENSG00000198888,	1.12561194874005e-83,	208.963460621986,,,,Delorey_Monocytes.csv
MT-ND2,ENSG00000198763,	2.46552009040786e-145,	131.61690684872,,,,Delorey_Monocytes.csv
MT-ND3,ENSG00000198840,	1.19665549547309e-168,	246.06200790863,,,,Delorey_Monocytes.csv
MT-ND4,ENSG00000198886,	1.6663068166723802e-144,	199.325222862252,,,,Delorey_Monocytes.csv
NEAT1,ENSG00000245532,	3.12056006561676e-271,	-36.2189149385433,,,,Delorey_Monocytes.csv
QKI,ENSG00000112531,	6.52828802983281e-177,	68.8421464019695,,,,Delorey_Monocytes.csv
RABGAP1L,ENSG00000152061,	2.60711336322074e-54,	-24.1874221987175,,,,Delorey_Monocytes.csv
RASGEF1B,ENSG00000138670,0,	193.790472193254,,,,Delorey_Monocytes.csv
SLC26A3,ENSG00000091138,0,	105.332903300413,,,,Delorey_Monocytes.csv
SMYD3,ENSG00000185420,	1.95844643190643e-72,	66.115791012369,,,,Delorey_Monocytes.csv
TANC2,ENSG00000170921,	2.1252079554896197e-158,	-19.6843649189095,,,,Delorey_Monocytes.csv
TFEC,ENSG00000105967,	1.02695782997689e-62,	-18.909779931583,,,,Delorey_Monocytes.csv
UBE2E2,ENSG00000182247,	6.119090738853029e-16,	-21.8700905019213,,,,Delorey_Monocytes.csv
AC079793.1,AC079793.1,0,	-11.0099690546812,,,,Delorey_Neuronal.csv
AC092979.1,AC092979.1,	2.21635372176833e-224,	-14.1726581358935,,,,Delorey_Neuronal.csv
AKAP12,ENSG00000131016,	8.39871067345188e-07,	-16.5187270630107,,,,Delorey_Neuronal.csv
AL163541.1,AL163541.1,	7.54220734134694e-255,	-19.4398341799134,,,,Delorey_Neuronal.csv
AL355612.1,AL355612.1,	7.9857166750114e-272,	-12.90342089436,,,,Delorey_Neuronal.csv
ANKRD28,ENSG00000206560,	3.8937458009767514e-09,	-10.7436001969468,,,,Delorey_Neuronal.csv
ARID1B,ENSG00000049618,	7.98375849179178e-10,	-10.9713327760725,,,,Delorey_Neuronal.csv
FN1,ENSG00000115414,	1.67904577416623e-23,	121.77361883541,,,,Delorey_Neuronal.csv
HBA1,ENSG00000206172,	4.71138200706107e-71,	273.30394144766,,,,Delorey_Neuronal.csv
HBA2,ENSG00000188536,	1.02585889350501e-96,	603.199047265227,,,,Delorey_Neuronal.csv
HBB,ENSG00000244734,	4.98240015467468e-110,inf,,,,Delorey_Neuronal.csv
LMNA,ENSG00000160789,	3.29488048576827e-63,	-16.227644134602,,,,Delorey_Neuronal.csv
MAGI1,ENSG00000151276,	2.22879367534361e-08,	96.9528946589327,,,,Delorey_Neuronal.csv
MALAT1,ENSG00000251562,	4.14522362293237e-07,	463.401070727762,,,,Delorey_Neuronal.csv
MCTP1,ENSG00000175471,	5.14544351074949e-05,	112.76977029825,,,,Delorey_Neuronal.csv
MIB1,ENSG00000101752,	1.71032473558839e-89,	326.535029778442,,,,Delorey_Neuronal.csv
MT-ATP6,ENSG00000198899,	1.86000594867919e-73,	200.829233648666,,,,Delorey_Neuronal.csv
MT-CO1,ENSG00000198804,	4.91831157505472e-62,	192.919596512467,,,,Delorey_Neuronal.csv
MT-CO2,ENSG00000198712,	6.19622630350971e-90,	187.732648511218,,,,Delorey_Neuronal.csv
MT-CO3,ENSG00000198938,	8.62207401289352e-113,	166.020925989019,,,,Delorey_Neuronal.csv
MT-ND1,ENSG00000198888,	2.3877393827896e-47,	127.115247437738,,,,Delorey_Neuronal.csv
MT-ND2,ENSG00000198763,	6.86342623258918e-56,	303.220292365522,,,,Delorey_Neuronal.csv
MT-ND3,ENSG00000198840,	1.13499211153756e-55,	148.737826740006,,,,Delorey_Neuronal.csv
MT-ND4,ENSG00000198886,	3.32285009587075e-71,	108.372823518101,,,,Delorey_Neuronal.csv
NDEL1,ENSG00000166579,	5.5206406295792894e-11,	-10.1458897197307,,,,Delorey_Neuronal.csv
ODF2L,ENSG00000122417,	4.25460188667842e-10,	-11.8273298317632,,,,Delorey_Neuronal.csv
RASGEF1B,ENSG00000138670,	1.3688462535175e-188,	369.728344045733,,,,Delorey_Neuronal.csv
